date ,latency
1643886983,18
1643886993,19
1643887004,19
1643887014,18
1643887024,19
1643887034,19
1643887044,19
1643887054,18
1643887064,18
1643887075,18
1643887085,19
1643887095,18
1643887105,19
1643887115,18
1643887125,18
1643887136,18
1643887146,19
1643887156,19
1643887166,18
1643887176,19
1643887186,17
1643887196,19
1643887207,17
1643887217,19
1643887227,17
1643887237,18
1643887247,19
1643887257,18
1643887267,18
1643887278,18
1643887288,18
1643887298,18
1643887308,18
1643887318,18
1643887328,18
1643887339,19
1643887349,19
1643887359,18
1643887369,19
1643887379,17
1643887389,19
1643887399,19
1643887410,19
1643887420,18
1643887430,17
1643887440,19
1643887450,19
1643887460,20
1643887471,20
1643887481,18
1643887491,18
1643887501,18
1643887511,19
1643887521,20
1643887531,17
1643887542,18
1643887552,18
1643887562,18
1643887572,18
1643887582,19
1643887592,20
1643887602,17
1643887613,18
1643887623,18
1643887633,18
1643887643,20
1643887653,18
1643887663,19
1643887673,17
1643887684,18
1643887694,18
1643887704,17
1643887714,18
1643887724,18
1643887734,17
1643887745,18
1643887755,18
1643887765,17
1643887775,19
1643887785,20
1643887795,19
1643887805,19
1643887816,19
1643887826,19
1643887836,18
1643887846,19
1643887856,19
1643887866,18
1643887876,19
1643887887,17
1643887897,19
1643887907,17
1643887917,19
1643887927,19
1643887937,18
1643887947,17
1643887958,18
1643887968,18
1643887978,18
1643887988,18
1643887998,18
1643888008,17
1643888018,18
1643888029,17
1643888039,19
1643888049,17
1643888059,18
1643888069,18
1643888079,20
1643888090,18
1643888100,19
1643888110,18
1643888120,18
1643888130,19
1643888140,18
1643888150,20
1643888161,18
1643888171,17
1643888181,19
1643888191,19
1643888201,21
1643888211,18
1643888221,18
1643888232,19
1643888242,17
1643888252,18
1643888262,18
1643888272,19
1643888282,18
1643888293,20
1643888303,18
1643888313,18
1643888323,18
1643888333,18
1643888343,18
1643888353,18
1643888364,18
1643888374,18
1643888384,17
1643888394,19
1643888404,19
1643888414,18
1643888424,20
1643888435,20
1643888445,19
1643888455,18
1643888465,18
1643888475,18
1643888485,20
1643888496,17
1643888506,18
1643888516,19
1643888526,19
1643888536,19
1643888546,18
1643888556,19
1643888567,18
1643888577,18
1643888587,20
1643888597,19
1643888607,20
1643888617,18
1643888627,19
1643888638,19
1643888648,20
1643888658,18
1643888668,19
1643888678,19
1643888688,18
1643888698,18
1643888709,19
1643888719,18
1643888729,19
1643888739,19
1643888749,18
1643888759,19
1643888770,18
1643888780,19
1643888790,19
1643888800,18
1643888810,19
1643888820,18
1643888830,18
1643888841,20
1643888851,18
1643888861,18
1643888871,17
1643888881,18
1643888891,18
1643888901,19
1643888912,18
1643888922,18
1643888932,18
1643888942,19
1643888952,19
1643888962,18
1643888973,18
1643888983,18
1643888993,18
1643889003,19
1643889013,18
1643889023,18
1643889033,19
1643889044,19
1643889054,19
1643889064,20
1643889074,19
1643889084,19
1643889094,18
1643889104,18
1643889115,18
1643889125,19
1643889135,19
1643889145,18
1643889155,18
1643889165,18
1643889176,19
1643889186,19
1643889196,19
1643889206,18
1643889216,19
1643889226,16
1643889236,19
1643889247,19
1643889257,19
1643889267,18
1643889277,18
1643889287,18
1643889297,19
1643889307,18
1643889318,19
1643889328,20
1643889338,18
1643889348,20
1643889358,18
1643889368,18
1643889379,19
1643889389,18
1643889399,20
1643889409,19
1643889419,21
1643889429,19
1643889439,21
1643889450,18
1643889460,18
1643889470,19
1643889480,18
1643889490,19
1643889500,19
1643889510,18
1643889521,20
1643889531,19
1643889541,19
1643889551,19
1643889561,20
1643889571,18
1643889582,18
1643889592,18
1643889602,17
1643889612,18
1643889622,18
1643889632,17
1643889642,18
1643889653,17
1643889663,18
1643889673,20
1643889683,19
1643889693,20
1643889703,18
1643889713,19
1643889724,19
1643889734,19
1643889744,18
1643889754,18
1643889764,18
1643889774,20
1643889785,19
1643889795,18
1643889805,18
1643889815,18
1643889825,18
1643889835,20
1643889845,19
1643889856,17
1643889866,18
1643889876,19
1643889886,19
1643889896,18
1643889906,18
1643889916,18
1643889927,18
1643889937,17
1643889947,18
1643889957,18
1643889967,19
1643889977,19
1643889987,19
1643889998,18
1643890008,19
1643890018,18
1643890028,18
1643890038,18
1643890048,17
1643890059,18
1643890069,17
1643890079,17
1643890089,17
1643890099,19
1643890109,18
1643890119,18
1643890130,18
1643890140,18
1643890150,19
1643890160,18
1643890170,18
1643890180,19
1643890191,18
1643890201,17
1643890211,19
1643890221,19
1643890231,18
1643890241,17
1643890251,17
1643890262,19
1643890272,18
1643890282,17
1643890292,19
1643890302,20
1643890312,18
1643890322,19
1643890333,18
1643890343,18
1643890353,18
1643890363,19
1643890373,18
1643890383,19
1643890393,19
1643890404,18
1643890414,19
1643890424,19
1643890434,18
1643890444,19
1643890454,18
1643890465,18
1643890475,20
1643890485,18
1643890495,18
1643890505,17
1643890515,19
1643890525,19
1643890536,17
1643890546,19
1643890556,17
1643890566,18
1643890576,18
1643890586,19
1643890596,18
1643890607,18
1643890617,19
1643890627,19
1643890637,18
1643890647,18
1643890657,19
1643890667,20
1643890678,21
1643890688,23
1643890698,18
1643890708,16
1643890718,20
1643890728,18
1643890738,19
1643890749,17
1643890759,18
1643890769,20
1643890779,18
1643890789,18
1643890799,18
1643890810,20
1643890820,17
1643890830,17
1643890840,17
1643890850,18
1643890860,16
1643890870,18
1643890881,19
1643890891,19
1643890901,20
1643890911,19
1643890921,17
1643890931,19
1643890941,18
1643890952,19
1643890962,19
1643890972,19
1643890982,18
1643890992,17
1643891002,18
1643891013,19
1643891023,18
1643891033,17
1643891043,20
1643891053,17
1643891063,19
1643891073,20
1643891084,20
1643891094,18
1643891104,18
1643891114,18
1643891124,17
1643891134,18
1643891144,19
1643891155,18
1643891165,18
1643891175,20
1643891185,18
1643891195,18
1643891205,18
1643891216,19
1643891226,19
1643891236,19
1643891246,19
1643891256,18
1643891266,17
1643891276,19
1643891287,19
1643891297,19
1643891307,19
1643891317,18
1643891327,19
1643891337,19
1643891347,20
1643891358,19
1643891368,19
1643891378,19
1643891388,19
1643891398,23
1643891408,18
1643891418,17
1643891429,18
1643891439,19
1643891449,18
1643891459,17
1643891469,18
1643891479,18
1643891490,19
1643891500,19
1643891510,18
1643891520,21
1643891530,18
1643891540,18
1643891550,19
1643891561,19
1643891571,17
1643891581,18
1643891591,19
1643891601,18
1643891611,18
1643891621,19
1643891632,18
1643891642,20
1643891652,18
1643891662,17
1643891672,18
1643891682,19
1643891693,18
1643891703,18
1643891713,20
1643891723,18
1643891733,18
1643891743,19
1643891753,30
1643891764,18
1643891774,19
1643891784,17
1643891794,18
1643891804,20
1643891814,19
1643891825,20
1643891835,19
1643891845,18
1643891855,20
1643891865,18
1643891875,19
1643891885,21
1643891896,19
1643891906,19
1643891916,19
1643891926,19
1643891936,18
1643891946,18
1643891956,17
1643891967,18
1643891977,19
1643891987,17
1643891997,19
1643892007,20
1643892017,18
1643892028,18
1643892038,18
1643892048,19
1643892058,18
1643892068,18
1643892078,19
1643892088,19
1643892099,18
1643892109,18
1643892119,21
1643892129,19
1643892139,17
1643892149,18
1643892160,19
1643892170,18
1643892180,18
1643892190,18
1643892200,19
1643892210,18
1643892220,18
1643892231,18
1643892241,18
1643892251,19
1643892261,19
1643892271,19
1643892281,19
1643892291,18
1643892302,17
1643892312,19
1643892322,17
1643892332,18
1643892342,18
1643892352,18
1643892362,19
1643892373,19
1643892383,20
1643892393,19
1643892403,18
1643892413,19
1643892423,19
1643892434,19
1643892444,18
1643892454,19
1643892464,20
1643892474,19
1643892484,19
1643892494,19
1643892505,18
1643892515,22
1643892525,18
1643892535,19
1643892545,20
1643892555,19
1643892565,18
1643892576,19
1643892586,18
1643892596,18
1643892606,18
1643892616,19
1643892626,18
1643892636,17
1643892647,18
1643892657,19
1643892667,18
1643892677,19
1643892687,19
1643892697,16
1643892708,19
1643892718,18
1643892728,18
1643892738,20
1643892748,18
1643892758,19
1643892768,17
1643892779,19
1643892789,19
1643892799,19
1643892809,19
1643892819,18
1643892829,20
1643892839,18
1643892850,18
1643892860,17
1643892870,18
1643892880,18
1643892890,19
1643892900,19
1643892911,18
1643892921,19
1643892931,20
1643892941,20
1643892951,18
1643892961,29
1643892971,18
1643892982,21
1643892992,18
1643893002,17
1643893012,19
1643893022,20
1643893032,19
1643893043,19
1643893053,19
1643893063,18
1643893073,19
1643893083,18
1643893093,18
1643893103,21
1643893114,19
1643893124,17
1643893134,17
1643893144,18
1643893154,19
1643893164,18
1643893175,19
1643893185,18
1643893195,19
1643893205,21
1643893215,18
1643893225,17
1643893235,20
1643893246,19
1643893256,18
1643893266,19
1643893276,19
1643893286,19
1643893296,18
1643893307,20
1643893317,18
1643893327,18
1643893337,18
1643893347,19
1643893357,19
1643893367,17
1643893378,19
1643893388,17
1643893398,21
1643893408,19
1643893418,20
1643893428,18
1643893438,19
1643893449,18
1643893459,17
1643893469,20
1643893479,19
1643893489,18
1643893499,20
1643893510,19
1643893520,19
1643893530,18
1643893540,19
1643893550,18
1643893560,18
1643893570,19
1643893581,17
1643893591,20
1643893601,19
1643893611,20
1643893621,18
1643893631,19
1643893641,18
1643893652,19
1643893662,19
1643893672,17
1643893682,18
1643893692,20
1643893702,18
1643893713,19
1643893723,19
1643893733,20
1643893743,19
1643893753,19
1643893763,17
1643893773,19
1643893784,18
1643893794,17
1643893804,20
1643893814,20
1643893824,19
1643893834,19
1643893844,18
1643893855,18
1643893865,18
1643893875,18
1643893885,18
1643893895,18
1643893905,18
1643893915,19
1643893926,18
1643893936,19
1643893946,17
1643893956,18
1643893966,19
1643893976,18
1643893987,19
1643893997,17
1643894007,19
1643894017,20
1643894027,19
1643894037,18
1643894047,17
1643894058,18
1643894068,19
1643894078,17
1643894088,19
1643894098,18
1643894108,18
1643894119,20
1643894129,18
1643894139,18
1643894149,17
1643894159,21
1643894169,19
1643894179,17
1643894190,19
1643894200,19
1643894210,23
1643894220,17
1643894230,18
1643894240,19
1643894250,19
1643894261,20
1643894271,19
1643894281,18
1643894291,17
1643894301,20
1643894311,18
1643894322,18
1643894332,18
1643894342,19
1643894352,18
1643894362,19
1643894372,17
1643894382,18
1643894393,19
1643894403,17
1643894413,19
1643894423,18
1643894433,17
1643894443,20
1643894453,19
1643894464,19
1643894474,19
1643894484,19
1643894494,18
1643894504,19
1643894514,19
1643894524,17
1643894535,19
1643894545,17
1643894555,20
1643894565,18
1643894575,19
1643894585,18
1643894595,18
1643894606,18
1643894616,19
1643894626,19
1643894636,18
1643894646,17
1643894656,18
1643894667,19
1643894677,18
1643894687,20
1643894697,19
1643894707,19
1643894717,19
1643894727,20
1643894738,20
1643894748,18
1643894758,19
1643894768,19
1643894778,19
1643894788,19
1643894798,18
1643894809,18
1643894819,18
1643894829,19
1643894839,18
1643894849,19
1643894859,20
1643894869,20
1643894880,19
1643894890,18
1643894900,20
1643894910,19
1643894920,18
1643894930,19
1643894941,18
1643894951,19
1643894961,18
1643894971,19
1643894981,18
1643894991,20
1643895001,18
1643895012,19
1643895022,18
1643895032,20
1643895042,20
1643895052,18
1643895062,19
1643895073,18
1643895083,20
1643895093,20
1643895103,21
1643895113,18
1643895123,18
1643895133,18
1643895144,18
1643895154,19
1643895164,19
1643895174,22
1643895184,19
1643895194,19
1643895205,17
1643895215,18
1643895225,18
1643895235,19
1643895245,19
1643895255,20
1643895265,18
1643895276,18
1643895286,18
1643895296,18
1643895306,18
1643895316,18
1643895326,19
1643895336,19
1643895347,19
1643895357,19
1643895367,19
1643895377,19
1643895387,18
1643895397,19
1643895407,19
1643895418,19
1643895428,18
1643895438,18
1643895448,17
1643895458,18
1643895468,19
1643895479,20
1643895489,20
1643895499,18
1643895509,19
1643895519,20
1643895529,18
1643895539,17
1643895550,19
1643895560,18
1643895570,17
1643895580,18
1643895590,18
1643895600,18
1643895610,19
1643895621,18
1643895631,18
1643895641,19
1643895651,20
1643895661,20
1643895671,19
1643895682,20
1643895692,19
1643895702,18
1643895712,19
1643895722,18
1643895732,20
1643895742,19
1643895753,18
1643895763,19
1643895773,19
1643895783,19
1643895793,18
1643895803,19
1643895814,18
1643895824,20
1643895834,22
1643895844,20
1643895854,19
1643895864,18
1643895874,20
1643895885,18
1643895895,18
1643895905,20
1643895915,19
1643895925,19
1643895935,18
1643895945,19
1643895956,19
1643895966,20
1643895976,17
1643895986,18
1643895996,18
1643896006,19
1643896017,25
1643896027,20
1643896037,19
1643896047,21
1643896057,17
1643896067,19
1643896077,18
1643896088,18
1643896098,18
1643896108,19
1643896118,19
1643896128,17
1643896138,19
1643896148,17
1643896159,16
1643896169,17
1643896179,18
1643896189,18
1643896199,18
1643896209,19
1643896219,17
1643896230,19
1643896240,18
1643896250,19
1643896260,19
1643896270,19
1643896280,20
1643896291,19
1643896301,18
1643896311,18
1643896321,18
1643896331,19
1643896341,18
1643896351,21
1643896362,18
1643896372,19
1643896382,19
1643896392,20
1643896402,18
1643896412,21
1643896422,19
1643896433,19
1643896443,19
1643896453,18
1643896463,19
1643896473,20
1643896483,20
1643896493,19
1643896504,20
1643896514,21
1643896524,19
1643896534,18
1643896544,18
1643896554,18
1643896565,20
1643896575,18
1643896585,20
1643896595,22
1643896605,18
1643896615,18
1643896625,18
1643896636,19
1643896646,20
1643896656,19
1643896666,18
1643896676,18
1643896686,20
1643896696,21
1643896707,18
1643896717,20
1643896727,21
1643896737,20
1643896747,17
1643896757,19
1643896768,19
1643896778,18
1643896788,18
1643896798,19
1643896808,22
1643896818,19
1643896828,19
1643896839,19
1643896849,20
1643896859,19
1643896869,20
1643896879,21
1643896889,22
1643896900,18
1643896910,19
1643896920,18
1643896930,18
1643896940,20
1643896950,20
1643896960,18
1643896971,20
1643896981,19
1643896991,20
1643897001,19
1643897011,18
1643897021,18
1643897031,18
1643897042,19
1643897052,18
1643897062,20
1643897072,20
1643897082,20
1643897092,18
1643897103,17
1643897113,21
1643897123,17
1643897133,20
1643897143,22
1643897153,22
1643897163,19
1643897174,19
1643897184,25
1643897194,20
1643897204,18
1643897214,19
1643897224,20
1643897235,19
1643897245,17
1643897255,19
1643897265,19
1643897275,18
1643897285,19
1643897295,18
1643897306,18
1643897316,21
1643897326,20
1643897336,18
1643897346,17
1643897356,18
1643897366,18
1643897377,18
1643897387,19
1643897397,19
1643897407,19
1643897417,21
1643897427,18
1643897438,21
1643897448,20
1643897458,23
1643897468,18
1643897478,18
1643897488,18
1643897498,19
1643897509,19
1643897519,19
1643897529,19
1643897539,20
1643897549,18
1643897559,18
1643897569,17
1643897580,18
1643897590,19
1643897600,19
1643897610,18
1643897620,19
1643897630,18
1643897641,21
1643897651,19
1643897661,19
1643897671,19
1643897681,19
1643897691,19
1643897701,20
1643897712,18
1643897722,18
1643897732,19
1643897742,19
1643897752,21
1643897762,20
1643897772,18
1643897783,18
1643897793,17
1643897803,19
1643897813,18
1643897823,21
1643897833,21
1643897844,23
1643897854,30
1643897864,21
1643897874,20
1643897884,21
1643897894,21
1643897905,20
1643897915,21
1643897925,22
1643897935,20
1643897945,24
1643897955,18
1643897965,21
1643897976,22
1643897986,18
1643897996,19
1643898006,18
1643898016,18
1643898026,20
1643898037,22
1643898047,22
1643898057,22
1643898067,17
1643898077,20
1643898087,19
1643898098,20
1643898108,20
1643898118,24
1643898128,22
1643898138,17
1643898148,20
1643898158,19
1643898169,20
1643898179,21
1643898189,18
1643898199,18
1643898209,18
1643898219,18
1643898230,18
1643898240,19
1643898250,18
1643898260,19
1643898270,20
1643898280,19
1643898290,17
1643898301,28
1643898311,33
1643898321,23
1643898331,17
1643898341,21
1643898351,18
1643898362,20
1643898372,18
1643898382,22
1643898392,17
1643898402,20
1643898412,19
1643898422,24
1643898433,18
1643898443,19
1643898453,20
1643898463,23
1643898473,19
1643898483,24
1643898494,21
1643898504,20
1643898514,20
1643898524,17
1643898534,18
1643898544,25
1643898555,19
1643898565,21
1643898575,21
1643898585,18
1643898595,20
1643898605,26
1643898615,27
1643898626,19
1643898636,24
1643898646,19
1643898656,18
1643898666,22
1643898676,21
1643898687,21
1643898697,19
1643898707,18
1643898717,20
1643898727,20
1643898737,19
1643898748,20
1643898758,20
1643898768,20
1643898778,18
1643898788,19
1643898798,25
1643898808,18
1643898819,20
1643898829,19
1643898839,19
1643898849,22
1643898859,23
1643898869,19
1643898880,21
1643898890,20
1643898900,17
1643898910,25
1643898920,19
1643898930,22
1643898941,20
1643898951,20
1643898961,19
1643898971,18
1643898981,19
1643898991,17
1643899001,22
1643899012,25
1643899022,27
1643899032,19
1643899042,20
1643899052,21
1643899062,20
1643899073,20
1643899083,20
1643899093,18
1643899103,18
1643899113,20
1643899123,20
1643899133,17
1643899144,20
1643899154,22
1643899164,19
1643899174,23
1643899184,21
1643899194,24
1643899205,19
1643899215,19
1643899225,19
1643899235,17
1643899245,21
1643899255,17
1643899265,21
1643899276,23
1643899286,17
1643899296,18
1643899306,21
1643899316,19
